uo14xGYwWd4,Gucci Mane,I Get The Bag,4,4
gtfd69DfOak,Hopsin,Sag My Pants,4,2
cBMsbcQZs0o,Hoodie Allen,Sushi,5,4
IS6n2Hx9Ykk,Led Zeppelin,Stairway to Heaven,5,5
SqWVOY40oBw,Trinidad James,Just a lil' Thick,2,2
vqVX6PJpSVU,Lil Wayne,I'm Me,5,4
FovubxPEvwE,Wildes,Bare,5,2
ih-8K1a_SsA,The Beatles,Let It Be,5,5
TErySTMbFlk,Chance the Rapper,Cocoa Butter Kisses,5,3
7wtfhZwyrcc,Imagine Dragons,Believer,5,4
BJ0xBCwkg3E,Maurizi,Running in the 90s,4,5
ih-8K1a_SsA,The Beatles,Let It Be,5,5
MtN1YnoL46Q,forrestfire101,The Duck Song,5,4
fUtlqtdn1Xo,a-boogie,drowning,5,3
izGwDsrQ1eQ,GeorgeMichael,CarelessWhispers,5,3
Eik6dKEljtE,Sparta,Cut Your Ribbon,5,5
Kb24RrHIbFk,Logic,1-800-273-8255,5,1
rVeMiVU77wo,alt-J,Breezeblocks,5,1
wnJ6LuUFpMo,J. Balvin & Willy William,Mi Gente,5,3
N70w91TK9AQ,Logic,Under Pressure,5,4
Jvuv_XEZE7o,Crown The Empire,The Fallout,5,3
_MTuGnOjxEY,Tee_Lopes,Mirage_Saloon_Act_2,5,2
iKzRIweSBLA,Ed Sheeran,Perfect,4,4
20y_RhUq9C0,Kris Wu,Juice,5,2
WxL2au41cnk,Lil Uzi Vert,Erase Your Social,5,5
fk4BbF7B29w,Send My Love,Adele,5,5
7xxgRUyzgs0,Living Colour,Cult Of Personality,5,5
eBG7P-K-r1Y,Foo Fighters,Everlong,4,1
8hP6WROycAU,Linkin Park,One More Light,5,2
eedeXTWZUn8,Chance the Rapper,Angels,5,5
8el6hznLdEM,Lil Pump,Flex Like Ouu,5,4
4FmrP9BPOuk,the story so far,out of it,5,2
T62maKYX9tU,TaylorSwift,Taylor Swift - ...Ready For It? (Audio),4,1
jejdjUGgwje,Justin Bieber,Baby,5,2
PEGccV-NOm8,CardiB,BodakYellow,5,4
VUqxZWl1wnM,Frank Ocean,Lost,5,1
pHe8y3RW8EM,Kaphm,Iloveyou,5,1
Cm6IATSJar4,A Boogie,Money Sprung,5,2
zeDUBxEVDXM,The Eagles,Take it Easy,5,3
jofNR_WkoCE,Ylvis,What Does The Fox Say?,1,3
g-sgw9bPV4A,Kazoo Kid - Trap Remix,Mike Diva,5,5
DXts4CnmcH0,Mutemath,Typical,5,4
VOgFZfRVaww,John Legend,Imagine,4,1
JGwWNGJdvx8,Ed Sheeran,Shape Of You,5,2
nPa-iTKWzwk,Lil Wayne,Dick Pleaser,5,1
_Yhyp-_hX2s,Eminem,Lose Yourself,5,1
4ZXPP7qMSz4,Darude,Sandstorm,5,2
AsfVZqZhtUQ,YBN Nahmir,Rubbin off the Paint,5,4
7Dic2hSeMac,A-Boogie,No Comparison,5,4
NY8IS0ssnXQ,Mac Demarco,Chamber of Reflection,5,5
fzQ6gRAEoy0,Porter Robinson,Shelter,5,3
xGnLlqju0zw,Screaming Females,Boyfriend,5,5
Q-_cu_78eIA,anirudh,kanave kanave,5,5
K44j-sb1SRY,DRAM,Broccoli,5,2
lp-EO5I60KA,Ed Sheeran,Thinking out loud,5,1
jo505ZyaCbA,The Beatles,Yesterday,5,5
YQHsXMglC9A,Adele,Hello,5,3
3nQNiWdeH2Q,Janji,Heroes Tonight,5,2
EF0lVn3n12I,Tool,Jambi,3,4
dHu6jUHOydE,Drake x Popcaan,My Chargie,5,5
1lWJXDG2i0A,Tom Petty,Free Fallin',5,1
_X_pDbgIIfI,AGA,Wonderful U,5,2
gxEPV4kolz0,Billy Joel,Piano Man,3,4
AjKbw1Cqpt0,Joyner Lucas,I'm Sorry (508)-507-2209,5,3
cu7QvOQKcKk,Evanescence,My Immortal,5,1
RgKAFK5djSk,Wiz Khalifa ft. Charlie Puth,See You Again,5,4
09tYntKSw1I,Illenium,Beautiful Creatures,5,1
N9qYF9DZPdw,Weird Al Yankovic,White & Nerdy,5,2
KrfueEvUpAs,Citizen,The Summer,4,1
OrSadmwmmAs,Yo Gotti,Rake It Up,3,1
bpOSxM0rNPM,Arctic Monkeys,Do I Wanna Know?,5,2
cGJQU4r2aCY,GROUPLOVE,Colours (Captain Cuts Remix),5,5
AJtDXIazrMo,Ellie Goulding,Love Me Like You Do,4,2
hEdvvTF5js4,Kygo,Stargazing,4,5
SBjQ9tuuTJQ,FooFighters,ThePretender,5,5
Bk3lknaWI9Q,Blonde Redhead,For the Damaged Coda,4,2
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,5,3
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,5,5
XIiu0JI3I5g,Led Zeppelin,Black Dog,5,5
lvs68OKOquM,Linkin Park,Talking to Myself,5,2
9m3qeiAgZvA,舞花,New World,4,3
87gWaABqGYs,Ed Sheeran,Galway Girl,5,3
JxBKHVM6SRY,envoi,from a cage,3,3
ix9wpslKwBE,Barney,I Love You,1,2
DdpzFW5mCT0,Yuna,Break Beat Bark!,5,3
jjFVkbOPM8Y,The Scrantones,The Office Theme Song,5,5
qc98u-eGzlc,Meshuggah,Bleed,4,2
Ct6BUPvE2sM,PIKOTARO,PPAP,5,1
vJvhilBT6W4,Kyle Landry,Evil Morty's Theme,5,3
RH5Ta6iHhCQ,A Boogie Wit Da Hoodie,Undefeated,5,4
kTHNpusq654,Katy Perry,Hot and Cold,3,5
bpOSxM0rNPM,Arctic Monkeys,Do I Wanna Know?,5,2
Kb24RrHIbFk,logic,1-800-273-8255,5,3
mWFaxs-KvMY,Nick Jonas,Find You,4,1
49tGK1sC0vs,Imagine Dragons,Smoke and Mirrors,4,3
K_PQ4fRQ5Kc,Fleetwood Mac,Landslide,5,5
LGLYqw_uz9c,Lil Uzi Vert,Sauce It Up,5,2
_z-1fTlSDF0,bob,happy birthday,5,2
X672aJ3iytY,Oscar Isaac,Hang Me Oh Hang Me,5,1
OcWtBmpQNfY,Travis Scott,Quintana Remix,5,2
usNsCeOV4GM,The Beatles,A Day in The Life,5,4
prOfUimhbQU,Eminem,Cinderella Man,5,5
xo1VInw-SKc,Rachael Platten,Fight Song,4,2
pAgnJDJN4VA,ACDC,Back In Black,5,5
tG35R8F2j8k,ChildishGambino,3005,5,4
ytBR7ET_6uU,Owl City,Fireflies,5,5
ElsTKhEX6zs,joe nichole,undone,5,5
q8ir8rVl2Z4,Billy Boyd,The Last Goodbye,4,5
ymq1WdGUcw8,Marshmello,Find Me,5,5
M8V1nFCP058,PaulMcCartney,Jet,5,2
KijPQgViapY,A Boogie,Stalking You,5,2
n_ZRRlVDVa8,Brockhampton,Gold,5,2
RLnA25dVzrQ,Joey Badass,DEVASTATED,5,2
tQpKb0U800I,iDubbbz,Asian Jake Paul,5,4
GyiQtznyCGU,Keira Knightley,Tell me if you wanna go home,4,2
d0Y2cNdQykI,New Politics,One Of Us,5,3
cU8HrO7XuiE,MACINTOSH PLUS,リサフランク420 / 現代のコンピュ,5,5
DPL_SV3n7IU,Pink Floyd,Wish you were here,5,1
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,5,1
OnxkfLe4G74,Rush,Free Will,4,2
TLV4_xaYynY,Jimmy Hendrix,All along the Watchtower,4,1
2Hr7Mszq9TA,Robbie Rotten,We Are Number One - 10 Hours,5,5
CTFtOOh47oo,French Montana,Unforgettable,5,5
tvTRZJ-4EyI,Kendrick Lamar,HUMBLE.,4,1
OJrofmDpTXs,Yanagi Nagi,Owari no Sekai Kara,5,2
eedeXTWZUn8,Chance the Rapper,Angels,5,1
XCiDuy4mrWU,Initial D,Running In The 90's,5,1
3Y_Eiyg4bfk,Agust D,Agust D,5,3
SW-BU6keEUw,Eminem,Mom's Spaghetti,5,5
hSlb1ezRqfA,Jake Paul,It's Everyday Bro,1,3
VurhzANQ_B0,Avenged Sevenfold,A Little Piece of Heaven,5,3
5hH22FYPA2w,MAX,Lights Down Low,5,4
lOfZLb33uCg,Weird Al Yankovic,Amish Paradise,2,4
LIP4Q_L5iCM,Rise Against,Paper Wings,4,4
11ndOlOTYh4,AZALEA,Galaxy Hide and Seek,5,1
fzzMOMkjm8A,J. Cole,Crooked Smile,5,5
dgha9S39Y6M,MineCraft Awesome Parodys,Mine Diamonds,5,4
SW-BU6keEUw,Eminem,Mom's Spaghetti,5,2
zmFm9Yp80dE,Travis Scott,beibs in the trap,5,3
eKBbUdfvwrU,RoyishGoodLooks,I'm Mr. Meekseeks Remix,5,2
_Yhyp-_hX2s,Eminem,Lose Yourself,5,5
ODL_Ky4LkAc,5FDP,I apologize,5,2
AbpsfTnZAdg,FIDLAR,Cheap Beer,5,5
8sd-oNRedzE,Ramin Djawadi,Game of Thrones Season 6 Finale Soundtrack,3,1
sh5mWzKlhQY,Steven Wilson,Routine,5,4
dvgZkm1xWPE,Coldplay,Viva La Vida,5,4
HNdKBdS8bcA,Mnozil Brass,Florentiner March,5,2
RITep593A2U,Natsumi Kiyoura,Tabi no Tochuu,5,1
WLxZird4pCw,Chris Brown,One hunnit,5,2
LRP8d7hhpoQ,Pentatonix,Hallelujah,1,1
HyHNuVaZJ-k,Gorillaz,Feel Good Inc.,5,3
JGwWNGJdvx8,Ed Sheeran,Shape of You,5,1
ccztRby3FAk,Car Seat Headrest,Drunk Drivers/Killer Whales,5,2
-CVziimn4vU,Jerry Garcia Band,Simple Twist of Fate,5,2
by3yRdlQvzs,Khalid,Location,5,3
z-diRlyLGzo,Arijit Singh,Channa Mereya,5,3
dgha9S39Y6M,MineCraft Awesome Parodys,Mine Diamonds,5,5
_Yhyp-_hX2s,Eminem,Lose Yourself,4,1
WYRJ-ryPEu0,Lady GaGa,Million Reasons,5,5
ZCo6_JbKp-A,AJR,Call My Dad,5,3
jofNR_WkoCE,Ylvis,What Does The Fox Say?,5,2
OjGrcJ4lZCc,Ed Sheeran,Eraser,4,4
WXzFCS72QIA,ThePolice,Roxanne,5,1
Lh6mDL-VwYw,Rismky-Korsakov,Capriccio Espagnol,4,1
XatXy6ZhKZw,Maroon5,Cold,5,5
Q3Kvu6Kgp88,Edith Piaf,Non je ne regrette rien,5,1
RAw-EFuwC3A,Sixx A.M.,This is Gonna Hurt,5,2
PeonBmeFR8o,Beyoncé,hold up,5,2
bM7SZ5SBzyY,Alan Walker,Fade,5,3
xFrGuyw1V8s,ABBA,Dancing Queen,5,2
C-xF2MAFw5s,One Ok Rock,C.h.a.o.s.m.y.t.h,5,3
A_MjCqQoLLA,The Beatles,Hey Jude,5,3
BqaoAQbkeXo,The Vamps and Matoma,All Night,5,1
5-sfG8BV8wU,Shia LaBeouf,Just Do It,5,2
ZBR2G-iI3-I,Gloria Gaynor,I Will Survive,5,3
ytQ5CYE1VZw,Eminem,Till I Collapse,5,4
cpbbuaIA3Ds,Pink Floyd,Money,4,3
5XR7naZ_zZA,Galantis,Runaway (U and I),3,3
TErySTMbFlk,Chance the Rapper,Cocoa Butter Kisses,5,1
vefJAtG-ZKI,The Beetles,Yellow Submarine,5,3
88b0OYxdtyM,Led Zeppelin,The Battle of Evermore,5,4
TMZi25Pq3T8,N.W.A,Straight Outta Compton,5,4
wp2Hwi9qM48,The Ink Spots,Maybe,3,3
_dK2tDK9grQ,Ed Sheeran,Shape Of You,5,2
AVUOtH8feoI,Hall and Oates,She's Gone,5,3
wMq7JQpTJZ0,TWRK,Hands on it,5,2
Io0fBr1XBUA,The Chainsmokers,Don't Let Me Down,5,1
MBdVXkSdhwU,BTS,DNA,5,1
YQHsXMglC9A,Adele,Hello,5,5
DDuY4m6FqaQ,Rise Against,Swing Life Away,5,3
b0TarfDhSQw,Big Shaq,Fire in the booth,5,4
PT2_F-1esPk,The Chainsmokers ft. Halsey,Closer,4,4
R8vHbhWxLGg,TTS,Only U,4,5
miomuSGoPzI,Portal A,Chicken Attack,5,2
iNI-2i6t7Zs,The Bad Plus,Seven Minute Mind,5,4
j5-yKhDd64s,Eminem,Not Afraid,5,4
_nTjn1yJp0w,Arcade Fire,We Used To Wait,5,4
s7dTBoW5H9k,Electric Light Orchestra,Mr. Blue Sky,5,1
cycUHgg0zzU,Logic,1-800-273-8255,5,4
T-42CEbArek,Famous Dex,Ok Dexter,4,4
sWz2m8LBEYs,Tchami,Godspell,5,4
MA0Htg-2rtg,Majid Jordan,One I Want,4,2
XwLLH9EZiqc,Barney,I Love You,5,5
rILKm-DC06A,Higher Brothers,Made in China,4,1
nfs8NYg7yQM,Charlie Puth,Attention,5,1
KKx6v6GJKJY,Set It Off,Nightmare,4,2
WrsFXgQk5UI,Lil Uzi Vert,XO Tour Llif3,5,1
fLexgOxsZu0,Bruno Mars,The Lazy Song,4,4
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,3,4
_Yhyp-_hX2s,Eminem,Lose Yourself,3,5
A_sY2rjxq6M,The Trammps,Disco Inferno,5,3
PfYnvDL0Qcw,Lazy Town,We Are Number One,5,1
Kp7eSUU9oy8,Childish Gambino,RedBone,5,2
JGwWNGJdvx8,Ed Sheeran,Shape of You,5,2
rO1VDCZh_Ko,Stromae,ave cesaria,5,2
97BN8Fq2WSQ,Jay Park,Yacht,5,1
Tg6HGcj7pGo,XXXTentacion,Everyone Dies in their Nightmares,5,3
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,4,5
so6ExplQlaY,Yiruma,Kiss the Rain,5,4
y6120QOlsfU,Darude,Sandstorm,5,5
IPfJnp1guPc,Khalid,Young Dumb & Broke,4,1
MRtRcTfszjY,Arijit Singh,Soch Na Sake,5,4
oCveByMXd_0,Playboy Carti,Magnolia,5,4
TbsBEb1ZxWA,Caravan Palace,Lone Digger,5,2
3AtDnEC4zak,Charlie Puth ft. Selena Gomez,We Don't Talk Anymore,4,1
1w7OgIMMRc4,Guns N' Roses,Sweet Child O' Mine,5,2
F57P9C4SAW4,Katy Perry Ft. Snoop Dog,California Gurls,5,3
hT_nvWreIhg,OneRepublic,Counting Stars,5,2
kDvzjmy6UgY,Watsky,Roses,5,1
Fcs-mhO4AHs,Rihanna,Umbrella,5,4
YbGq5qnxbjQ,Lil B,Obama Basedgod,5,2
sV2t3tW_JTQ,21 Savage,Bank Account,4,1
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,1,3
tvTRZJ-4EyI,Kendrick Lamar,HUMBLE.,3,4
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,5,2
LAa3XbracN4,The Beatles,She Loves You,5,3
0kD7cDeoUfg,Yung Gravy,Mr.Clean,5,3
uuZE_IRwLNI,Justin Timberlake,Mirrors,5,1
_Yhyp-_hX2s,Eminem,Lose Yourself,5,4
adDD43CvrUc,Rich Chigga,Glow Like Dat,5,1
NCtzkaL2t_Y,The Beatles,Don't Let Me Down,4,3
ToxymSLzJeM,The Who,Going Mobile,4,4
L_jWHffIx5E,Smash Mouth,All Star,5,4
XtK2-_Ok-_I,Pierce The Veil,Sambuka,4,2
67hnY1PLkdE,Yu Yu Hakusho,Smile Bomb,5,3
9xVp8m0fJSg,Ammy Virk,Qismat,5,3
DmeUuoxyt_E,Nickleback,Rockstar,5,5
OrSadmwmmAs,Yo Gotti,Rake It Up,3,4
RB-RcX5DS5A,Coldplay,The Scientist,5,3
wEp9MCQlAa4,ZEDD,Spectrum,5,2
7lkhrw-Mj8g,Spag Heddy,Permanent,5,1
gOgpdp3lP8M,Panic! At The Disco,The Ballad Of Mona Lisa,5,2
_Yhyp-_hX2s,Eminem,Lose Yourself,5,1
NsLyI1_R01M,Neil Diamond,Sweet Caroline,5,3
bMA_iZ7effY,Lil Windex,Cleanin Up,4,3
dX3k_QDnzHE,M83,Midnight City,5,1
XbGs_qK2PQA,Eminem,Rap God,5,1
PfYnvDL0Qcw,Lazy Town,We Are Number One,5,2
TEl6KgcfSA8,BTS,Go Go,5,2
GpBFOJ3R0M4,garbage,only happy when it rains,5,4
4CETwMrpZso,2 Chainz,Riverdale Rd,5,3
k2qgadSvNyU,Dua Lipa,New Rules,5,3
UVhqlYlG7zs,Bob Dylan,If you see her say hello,5,5
w3xcybdis1k,The Killers,The Man,4,1
pBhnsFAhGx4,MC Mental,At His Best,5,1
zFt0tO4Op14,Logic,Man Of The Year,5,2
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,3,4
VjNVPO8ff84,Yuzuki,Visionen Im Spiegel,5,3
Zasx9hjo4WY,Zedd,Ignite,5,4
bzSTpdcs-EI,Arijit Singh,Channa Mereya,5,5
Y7cgLu0PuQo,Richard cheese,my neck my back,2,1
VGewQB3mDv4,The Lumineers,Stubborn Love,5,3
JGwWNGJdvx8,Ed Sheeran,Shape of You,5,4
G6j4jDUsrV0,Rav,A Better Place,5,2
_Yhyp-_hX2s,Eminem,Lose Yourself,5,5
lOfZLb33uCg,Weird Al Yankovic,Amish Paradise,5,1
WpY4Ff_GcWw,Taisei Iwasaki,Taisei Iwasaki - BCCGS (Blood Blockade Battlefront OST),5,2
M1wLtAXDgqg,Francis Scott Key,Star Spangled Banner,5,5
_8NTymop41k,Chris Brown,do you,4,2
kffacxfA7G4,Justin Bieber,Baby,5,3
p1mSc7m07Cg,Modern Baseball,The Waterboy Returns,5,5
J-gYJBsln-w,Krewella,Alive,4,3
2d307wz-dHk,Joey BadA$$,Unorthodox,5,4
dvgZkm1xWPE,Coldplay,Viva la Vida,5,5
gAYL5H46QnQ,thelonelyisland,ThrewItOnTheGround,3,5
APV5eGXMBhU,a boogie,no promises,5,3
7M8m4LyFSkE,Oscar Isaac,Fare thee well,5,4
-GHjn6mb-n4,Hacjioji P,Bitter Majesty,5,3
Zlot0i3Zykw,Taylor Swift,Red,5,2
7cjVj1ZyzyE,google,thingsmade,5,5
K5tVbVu9Mkg,Lazy Town,cooking by the book remix ft lil jon,5,3
kgkYN3QjD5M,Lnynyrd Skynyrd,Freebird,5,2
IXdNnw99-Ic,Pink Floyd,Wish You Were Here,5,3
CTFtOOh47oo,French Montana,Unforgettable,5,5
7wtfhZwyrcc,Imagine Dragons,Believer,4,5
I2mK-Ql9r1Y,Odesza,Kusanagi,5,2
5Wiio4KoGe8,Maroon5,What Love Do ft.SZA,5,5
FTQbiNvZqaY,Toto,Africa,5,5
SW-BU6keEUw,Eminem,Mom's Spaghetti,5,5
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,4,3
M8TdZfFprsE,Lana Del Rey,Goodbye Kiss,5,2
fLexgOxsZu0,Bruno Mars,The Lazy Song,5,1
x1771M-rA7M,Ryu☆,AGEHA,3,5
0Ya3GXnvkzs,The Weeknd,The Town,5,1
hT_nvWreIhg,OneRepublic,Counting Stars,5,1
h0JvF9vpqx8,Tom Petty and The Heartbreakers,Dont Come Around Here No More,5,1
so6ExplQlaY,Yiruma,Kiss the Rain,5,5
hdw1uKiTI5c,Katy Perry,Rise,5,3
i8dh9gDzmz8,Green Day,When I Come Around,5,2
uo14xGYwWd4,Gucci Mane,I Get The Bag,2,5
c6rP-YP4c5I,Shakira,Try Everything,5,3
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,1,5
dvgZkm1xWPE,Coldplay,Viva la Vida,4,5
CRWI4CgC138,Future ft. Kendrick Lamar,Mask Off (Remix),5,5
bwmSjveL3Lc,BlackPink,붐바야,5,5
jJo0MT3wDBs,Harvey Danger,Flagpole Sitta,5,5
L_jWHffIx5E,Smash Mouth,All Star,5,2
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,5,2
ZyhrYis509A,Aqua,Barbie Girl,5,4
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,5,2
VuEVdkW-zDc,Travis Scott,Through the Late Night,4,3
pPDUzWqkTR8,Vitas,Opera 2,5,1
0vo23H9J8o8,Stevie Rat Vaughan,Pride and Joy,5,5
PHbnQXsyDrE,Buffalo Bills,Shout Song,5,1
s7dTBoW5H9k,Electric Light Orchestra,Mr. Blue Sky,4,4
vx2u5uUu3DE,Bon Jovi,It's My Life,5,2
JGwWNGJdvx8,Ed Sheeran,Shape of You,5,1
_Yhyp-_hX2s,Eminem,Lose Yourself,5,3
BwmuvqFzfLI,ASAP Ferg,Plain Jane,5,5
g4hGRvs6HHU,AlanWalker,Tired,5,5
nEv58EHv-6Y,Ozuna,La Realidad Remix,5,4
Rr8ljRgcJNM,Rammstein,Amerika,5,1
GdU6snztM0A,William Joseph,Nothing Else Matters,5,1
b6oIQgApS54,22gz,suburban,5,2
tGE381tbQa8,Panic! At The Disco,This Is Gospel,4,2
ktvTqknDobU,Imagine Dragons,Radioactive,4,3
6Ejga4kJUts,The Cranberries,Zombie,5,3
ZD71JeX4Vk0,Lazytown,Cooking by the Book,5,2
vc6vs-l5dkc,Panic! At The Disco,I Write Sins Not Tragedies,5,1
gH476CxJxfg,Daniel Powter,Bad Day,5,1
6qrDlRsARwk,The Beatles,Carry That Weight,5,4
UfmkgQRmmeE,Van Morrison,Brown Eyed Girl,5,2
3vbR2X3sJNs,UglyGod,I Beat My Meat,5,1
rblYSKz_VnI,The Beatles,Hello Goodbye,4,4
K38xNqZvBJI,Bowling for Soup,1985,5,4
_Yhyp-_hX2s,Eminem,Lose Yourself,5,2
w4oHBoeuZ10,Denzle Curry,Ultimate,5,3
oQa8Rv-Vq-Y,G-Eazy,Been On,5,3
bM7SZ5SBzyY,Alan Walker,Fade,5,2
GF8aaTu2kg0,Kendrick Lamar,Bitch don’t kill my vibe,5,1
3r7-g5fOF2c,KDrew,Bullseye,5,1
_Yhyp-_hX2s,Eminem,Lose Yourself,5,2
t4wjekuKn-4,Weezer,Thank God for Girls,4,5
_Yhyp-_hX2s,Eminem,Lose Yourself,5,2
rtOvBOTyX00,Christina Perri,A Thousand Years,5,4
58TBZnvyGwQ,Ruth B,Lost Boy,5,1
9y64nUw1wwc,Future,Draco,4,1
DdpzFW5mCT0,Yuna,Break Beat Bark!,5,3
7wtfhZwyrcc,Imagine Dragons,Believer,5,1
lQlIhraqL7o,TheLonelyIsland,IJustHadSex,5,5
3UGMDJ9kZCA,NCT U,The 7th Sense,5,3
8xg3vE8Ie_E,Taylor Swift,Love Story,3,5
fWNaR-rxAic,Carly Rae Jepsen,Call Me Maybe,1,2
7OrLroFa0AI,Macklemore ft. Skylar Grey,Glorious,5,4
WrsFXgQk5UI,Lil Uzi Vert,XO Tour Llif3,5,3
AZm1_jtY1SQ,Rush,2112,5,3
ytQ5CYE1VZw,Eminem,Till I Collapse,5,2
nT04upwfsiI,Logic,Ballin,5,2
g4EqF9GfUKg,Bleach,Swan Song,5,2
PDIz4talyQk,Led Zeppelin,Going to California,5,5
XTgFtxHhCQ0,Three Ply Chord,Spooky Scary Skeletons,5,5
tvTRZJ-4EyI,Kendrick Lamar,HUMBLE.,5,3
SjENPPTzybQ,Kid Cudi,Love,5,3
pZ12_E5R3qc,Beyonce,Partition,5,2
RAw-EFuwC3A,Sixx A.M.,This is Gonna Hurt,5,4
v2AC41dglnM,AC/DC,Thunderstruck,5,2
K5-f1Bnltu8,King Krule,Dum Surfer,5,4
JxBKHVM6SRY,envoi,from a cage,3,4
uTIB10eQnA0,Tracey Chapman,Fast Car,4,4
CRWI4CgC138,Future ft. Kendrick Lamar,Mask Off (Remix),4,2
-5slZHLSnow,j Cole,everybody dies,5,4
RvWbcK3YQ_o,Architects,Doomsday,5,4
7wtfhZwyrcc,Imagine Dragons,Believer,5,3
YM16rFNvgEU,Rag'n'Bone,Human,5,2
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,5,5
WrsFXgQk5UI,Lil Uzi Vert,XO Tour Llif3,5,5
gW0WgDsWE2s,Mirror Signal,All Along,5,3
y6120QOlsfU,Darude,Sandstorm,5,4
J_ub7Etch2U,Sam Smith,Too Good at Goodbyes,4,3
i4ooH8frBWg,Donnie Trumpet,Sunday Candy,5,5
zoass6XxJwk,Archive,Bullets,5,3
Ns167_llTiA,Kodak Black,TRANSPORTIN,4,4
PfYnvDL0Qcw,Lazy Town,We Are Number One,5,3
tGE381tbQa8,Panic! At The Disco,This Is Gospel,4,2
s6fPN5aQVDI,Stevie Wonder,Sir Duke,5,2
_Yhyp-_hX2s,Eminem,Lose Yourself,5,2
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,5,2
U7-uUboMUTM,Sakuzyo,Wonderland overtune,4,4
Yu1p5l3m5es,Eason Chen,Burubujian,5,3
WhatAboutUs,pink,What About Us,5,1
L_jWHffIx5E,Smash Mouth,All Star,5,1
v8ye1cBIP6A,Hailee,Starving,5,4
3tmd-ClpJxA,Taylor Swift,Look What You Made Me Do,3,1
S-sJp1FfG7Q,Migos,Bad and Boujee,5,4
IPfJnp1guPc,Khalid,Young Dumb & Broke,5,3
QU7r2-4u7zE,jonboy1002,Dying in the Sun The Cranberries with Lyrics,5,3
eVTXPUF4Oz4,Linkin Park,In The End,5,2
7OrLroFa0AI,Macklemore ft. Skylar Grey,Glorious,5,2
HaMq2nn5ac0,Sam Smith,Lay Me Down,5,1
hSlb1ezRqfA,Jake Paul,It's Everyday Bro,5,4
7wtfhZwyrcc,Imagine Dragons,Believer,4,3
K9FILAkKinQ,Hamilton Leithauser,A 1000 Times,4,3
KIiUqfxFttM,That's Life,Frank Sinatra,5,5
pBkHHoOIIn8,Portugal The Man,Feel It Still,5,5
UvkNLvlL2iY,Tarro,Blackbear - Do Re Mi (Tarro Remix),5,1
9oMQrrPr5OY,Ski Mask the Slump God,Achoo!,5,5
7wtfhZwyrcc,Imagine Dragons,Believer,4,5
_Yhyp-_hX2s,Eminem,Lose Yourself,5,5
RQ9_TKayu9s,Eminem,Cleaning Out My Closet,5,4
nqpflMk6Jks,Phoebe Ryan,Be Real,5,3
tyzkl_luKf8,XRIZ,Oye Nina,4,5
tt2k8PGm-TI,Zayn,Dusk Till Dawn,4,5
VeNxh5t5dHg,spongebob,Goofy Goober Rock,5,3
o_cikTgwMXY,Jon Lajoie,The Best Song,2,1
CD-E-LDc384,Metallica,Enter Sandman,4,4
nfWlot6h_JM,Taylor Swift,Shake It Off,5,4
XbGs_qK2PQA,Eminem,Rap God,5,4
f9gfqGoPGaU,NAV,Myself,5,4
WrsFXgQk5UI,Lil Uzi Vert,XO Tour Llif3,5,4
nfs8NYg7yQM,Charlie Puth,Attention,5,2
tZcNL17E39s,Geordie Little,the field,5,1
ytBR7ET_6uU,Owl City,Fireflies,5,2
SqWVOY40oBw,Trinidad James,Just a lil' Thick,2,4
qIt6KCwlFPw,taeyang,Wedding Dress,5,2
8wGhqtWR4uo,Plain White T's,The Giving Tree,5,4
-jFgNreZPf0,Asking Alexandria,Into the fire,5,4
nSDgHBxUbVQ,Ed Sheeran,Photograph,4,2
djV11Xbc914,a-ha,Take On Me,5,3
9hbA1ILuv-k,the Coasters,Down in Mexico,4,3
ih-8K1a_SsA,The Beatles,Let It Be,5,1
k2qgadSvNyU,Dua Lipa,New Rules,5,3
tvTRZJ-4EyI,Kendrick Lamar,HUMBLE.,5,3
dQw4w9WgXcQ,Rick Astley,Never Gonna Give You Up,5,5
